record_id,abstract_id,abstract_uri,weak_labels,weak_category,priority_reason,queue_status,created_at_utc
abstract_15950770,15950770,http://example.org/abstract15950770,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15951689,15951689,http://example.org/abstract15951689,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15956887,15956887,http://example.org/abstract15956887,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15959456,15959456,http://example.org/abstract15959456,cybersecurity,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15961086,15961086,http://example.org/abstract15961086,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15969512,15969512,http://example.org/abstract15969512,cyberattack; cybertraining,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15970132,15970132,http://example.org/abstract15970132,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15979848,15979848,http://example.org/abstract15979848,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_15988634,15988634,http://example.org/abstract15988634,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16007775,16007775,http://example.org/abstract16007775,cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16013894,16013894,http://example.org/abstract16013894,cyberawareness; cyberworld; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16016818,16016818,http://example.org/abstract16016818,cloudsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16017855,16017855,http://example.org/abstract16017855,cyberattack; cyberawareness; dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16033525,16033525,http://example.org/abstract16033525,cyberattack; dataprotection; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16034748,16034748,http://example.org/abstract16034748,iotsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16037287,16037287,http://example.org/abstract16037287,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16037845,16037845,http://example.org/abstract16037845,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16038292,16038292,http://example.org/abstract16038292,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16069496,16069496,http://example.org/abstract16069496,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16077881,16077881,http://example.org/abstract16077881,malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16087745,16087745,http://example.org/abstract16087745,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16091811,16091811,http://example.org/abstract16091811,cloudsecurity; dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16092044,16092044,http://example.org/abstract16092044,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16096763,16096763,http://example.org/abstract16096763,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16097901,16097901,http://example.org/abstract16097901,cloudsecurity; cyberattack; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16101000,16101000,http://example.org/abstract16101000,cyberthreat; dataprotection; digitalsecurity; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16101425,16101425,http://example.org/abstract16101425,cybertraining; dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16105258,16105258,http://example.org/abstract16105258,cloudsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16112156,16112156,http://example.org/abstract16112156,digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16123029,16123029,http://example.org/abstract16123029,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16125681,16125681,http://example.org/abstract16125681,cyberthreat; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16125684,16125684,http://example.org/abstract16125684,cyberattack; cyberawareness; cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16125882,16125882,http://example.org/abstract16125882,cybersecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16130062,16130062,http://example.org/abstract16130062,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16130846,16130846,http://example.org/abstract16130846,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16133350,16133350,http://example.org/abstract16133350,cyberattack; cyberdefense; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16140059,16140059,http://example.org/abstract16140059,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16142676,16142676,http://example.org/abstract16142676,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16159033,16159033,http://example.org/abstract16159033,dataprotection,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16167549,16167549,http://example.org/abstract16167549,cyberawareness; dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16171098,16171098,http://example.org/abstract16171098,cyberattack; cyberawareness; cyberthreat; dataprotection; digitalsecurity; hacking,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16172920,16172920,http://example.org/abstract16172920,cyberawareness; dataprotection; digitalsecurity; malware; networksecurity; privacy,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16173362,16173362,http://example.org/abstract16173362,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16173364,16173364,http://example.org/abstract16173364,networksecurity; phishing; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16186779,16186779,http://example.org/abstract16186779,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16187447,16187447,http://example.org/abstract16187447,cybersecurity; cyberworld,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16191667,16191667,http://example.org/abstract16191667,cyberattack; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16197688,16197688,http://example.org/abstract16197688,digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16200324,16200324,http://example.org/abstract16200324,cyberworld; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16203339,16203339,http://example.org/abstract16203339,cyberthreat; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16205548,16205548,http://example.org/abstract16205548,cyberdefense; dataprotection; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16211312,16211312,http://example.org/abstract16211312,cyberdefense,System Vulnerability,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16212062,16212062,http://example.org/abstract16212062,digitalsecurity; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16233933,16233933,http://example.org/abstract16233933,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16246125,16246125,http://example.org/abstract16246125,cloudsecurity; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16247240,16247240,http://example.org/abstract16247240,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16248534,16248534,http://example.org/abstract16248534,dataprotection; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16248955,16248955,http://example.org/abstract16248955,networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16250797,16250797,http://example.org/abstract16250797,dataprotection; digitalsecurity; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16255683,16255683,http://example.org/abstract16255683,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16257948,16257948,http://example.org/abstract16257948,cyberdefense; networksecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16277864,16277864,http://example.org/abstract16277864,cyberattack; dataprotection; digitalsecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16279657,16279657,http://example.org/abstract16279657,cyberattack; cybersecurity; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16282117,16282117,http://example.org/abstract16282117,cloudsecurity,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16291319,16291319,http://example.org/abstract16291319,cyberattack; cybertraining; malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16297462,16297462,http://example.org/abstract16297462,cyberworld; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16303945,16303945,http://example.org/abstract16303945,malware,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16304262,16304262,http://example.org/abstract16304262,cyberattack; dataprotection; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16305391,16305391,http://example.org/abstract16305391,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16307566,16307566,http://example.org/abstract16307566,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16323036,16323036,http://example.org/abstract16323036,cyberattack; cyberdefense; cyberthreat; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16335883,16335883,http://example.org/abstract16335883,dataprotection; privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16336242,16336242,http://example.org/abstract16336242,cyberattack; cyberawareness; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16338083,16338083,http://example.org/abstract16338083,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16339311,16339311,http://example.org/abstract16339311,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16357189,16357189,http://example.org/abstract16357189,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16358387,16358387,http://example.org/abstract16358387,cyberattack,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16361867,16361867,http://example.org/abstract16361867,,Uncategorized,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16366216,16366216,http://example.org/abstract16366216,cyberthreat; dataprotection,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16368673,16368673,http://example.org/abstract16368673,cyberattack; cybersecurity; privacy,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16373222,16373222,http://example.org/abstract16373222,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16391316,16391316,http://example.org/abstract16391316,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16415049,16415049,http://example.org/abstract16415049,cyberattack; digitalsecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16423248,16423248,http://example.org/abstract16423248,cyberattack; cyberawareness,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16437081,16437081,http://example.org/abstract16437081,cybersecurity; cyberthreat; digitalsecurity; networksecurity,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16455451,16455451,http://example.org/abstract16455451,cyberattack; digitalsecurity; malware; networksecurity; privacy; threatintelligence,Malware,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16460224,16460224,http://example.org/abstract16460224,privacy,Data Breach,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
abstract_16468273,16468273,http://example.org/abstract16468273,cyberattack; cyberawareness; cyberthreat,Network Attacks,future_manual_validation_pool,BACKLOG,2026-03-21T20:07:08.886069+00:00
